1,15,0.0052965
2,98,0.0346038
3,56,0.0197736
4,108,0.0381348
5,267,0.0942777
6,638,0.2252778
7,30,0.010593
8,47,0.0165957
9,359,0.1267629
10,147,0.0519057
11,41,0.0144771
12,89,0.0314259
13,43,0.0151833
14,450,0.158895
15,116,0.0409596
16,137,0.0483747
17,109,0.0384879
18,32,0.0112992
19,589,0.2079759
20,1238,0.4371378
21,359,0.1267629
22,55,0.0194205
23,93,0.0328383
24,134,0.0473154
25,3759,1.3273029
26,31,0.0109461
27,1166,0.4117146
29,387,0.1366497
30,515,0.1818465
31,691,0.2439921
32,43,0.0151833
33,6844,2.4166164
34,292,0.1031052
35,264,0.0932184
36,110,0.038841
37,103,0.0363693
38,93,0.0328383
39,494,0.1744314
40,5,0.0017655
