1,7,0.002471
2,48,0.016944
3,23,0.008119
4,32,0.011296
5,113,0.039889
6,439,0.154967
7,6,0.002118
8,8,0.002824
9,180,0.06354
10,140,0.04942
11,29,0.010237
12,71,0.025063
13,34,0.012002
14,381,0.134493
15,91,0.032123
16,124,0.043772
17,82,0.028946
18,29,0.010237
19,544,0.192032
20,1186,0.418658
21,321,0.113313
22,46,0.016238
23,83,0.029299
24,106,0.037418
25,2906,1.025818
26,26,0.009178
27,1143,0.403479
29,228,0.080484
30,359,0.126727
31,565,0.199445
32,40,0.01412
33,4516,1.594148
34,261,0.092133
35,190,0.06707
36,92,0.032476
37,75,0.026475
38,50,0.01765
39,312,0.110136
40,4,0.001412
