1,375,0.454283718
2,457,0.523736148
3,665,0.764592716
4,1661,2.272893309
5,2380,4.110612028
6,3634,6.6021985641
7,962,1.0927265952
8,531,0.805919876
9,2013,6.506186905
10,2346,8.0401701096
11,54,0.0719045805
12,434,0.7976671489
13,351,0.2417717599
14,1439,4.023607663
15,566,2.5508756375
16,641,0.9597969632
17,85,0.3815701033
18,94,0.4582777229
19,752,3.1762210673
26,30,0.048558432
27,220,0.3338056237
28,5,0.009042407
29,119,0.3275548727
30,100,0.0354025847
31,240,4.5136920068
32,224,0.4082186773
33,123,0.5695355551
34,45,0.0770303961
36,24,0.1635413346
37,561,4.9677180241
38,192,1.0793496661
39,228,2.9189039363
40,309,4.1466110166
41,130,3.169910971
42,335,8.1348197692
44,67,1.833673419
45,412,3.688018832
46,301,5.3370252973
48,1,0.004301793
49,306,6.9960808458
50,102,1.099319491
52,64,0.372617044
53,19,0.298228997
54,2,0.010006285
55,121,1.5191433864
56,53,1.012695432
57,555,6.5165841714
58,40,0.635208619
59,212,1.702938098
60,164,1.840793441
61,505,2.7421071715
62,270,1.0134546275
63,296,4.20709076
64,41,0.815102362
65,139,2.9969743305
66,113,3.59574649
67,1478,9.7819019246
69,1093,5.890741764
71,4477,20.8604802692
72,387,1.4202756215
73,323,1.520021361
74,408,2.8822515877
75,1,0.022355617
76,213,1.8310362015
77,81,0.4643129622
78,163,1.674466891
79,195,1.818986772
80,37,0.075277632
81,2050,7.7734690271
