1,7,0.002471
2,48,0.016944
3,23,0.008119
4,29,0.010237
5,116,0.040948
6,435,0.153555
7,15,0.005295
8,3,0.001059
9,180,0.06354
10,93,0.032829
11,29,0.010237
12,67,0.023651
13,44,0.015532
14,419,0.147907
15,94,0.033182
16,124,0.043772
17,82,0.028946
18,29,0.010237
19,544,0.192032
27,576,0.203328
28,35,0.012355
29,23,0.008119
30,110,0.03883
31,356,0.125668
33,78,0.027534
37,334,0.117902
38,2,0.000706
39,46,0.016238
40,81,0.028593
41,71,0.025063
42,411,0.145083
44,478,0.168734
45,1029,0.363237
46,509,0.179677
48,18,0.006354
49,164,0.057892
50,358,0.126374
53,57,0.020121
55,8,0.002824
56,26,0.009178
57,1143,0.403479
59,228,0.080484
60,359,0.126727
61,565,0.199445
62,40,0.01412
63,243,0.085779
64,326,0.115078
65,314,0.110842
66,281,0.099193
67,714,0.252042
69,548,0.193444
71,1467,0.517851
72,529,0.186737
73,256,0.090368
74,197,0.069541
76,92,0.032476
77,2,0.000706
78,62,0.021886
79,45,0.015885
80,9,0.003177
81,319,0.112607
