1,15,0.0052965
2,98,0.0346038
3,57,0.0201267
4,91,0.0321321
5,283,0.0999273
6,631,0.2228061
7,46,0.0162426
8,37,0.0130647
9,359,0.1267629
10,102,0.0360162
11,41,0.0144771
12,83,0.0293073
13,58,0.0204798
14,483,0.1705473
15,120,0.042372
16,137,0.0483747
17,109,0.0384879
18,32,0.0112992
19,589,0.2079759
27,581,0.2051511
28,31,0.0109461
29,25,0.0088275
30,125,0.0441375
31,378,0.1334718
33,89,0.0314259
37,375,0.1324125
38,2,0.0007062
39,55,0.0194205
40,89,0.0314259
41,84,0.0296604
42,462,0.1631322
44,566,0.1998546
45,1510,0.533181
46,813,0.2870703
48,19,0.0067089
49,190,0.067089
50,381,0.1345311
53,63,0.0222453
55,13,0.0045903
56,31,0.0109461
57,1166,0.4117146
59,387,0.1366497
60,515,0.1818465
61,691,0.2439921
62,43,0.0151833
63,465,0.1641915
64,453,0.1599543
65,487,0.1719597
66,539,0.1903209
67,1274,0.4498494
69,867,0.3061377
71,1979,0.6987849
72,569,0.2009139
73,287,0.1013397
74,276,0.0974556
76,110,0.038841
77,3,0.0010593
78,77,0.0271887
79,86,0.0303666
80,9,0.0031779
81,511,0.1804341
