1,96,0.033888
2,122,0.043066
3,122,0.043066
4,207,0.073071
5,371,0.130963
6,553,0.195209
7,64,0.022592
8,41,0.014473
9,225,0.079425
10,143,0.050479
11,7,0.002471
12,33,0.011649
13,11,0.003883
14,84,0.029652
15,43,0.015179
16,40,0.01412
17,7,0.002471
18,16,0.005648
19,15,0.005295
26,1,0.000353
27,6,0.002118
28,1,0.000353
29,1,0.000353
30,4,0.001412
31,23,0.008119
33,12,0.004236
37,79,0.027887
39,5,0.001765
40,38,0.013414
41,6,0.002118
42,36,0.012708
44,51,0.018003
45,337,0.118961
46,430,0.15179
49,94,0.033182
50,11,0.003883
53,7,0.002471
55,24,0.008472
56,112,0.039536
57,556,0.196268
58,30,0.01059
59,286,0.100958
60,541,0.190973
61,270,0.09531
62,9,0.003177
63,151,0.053303
64,105,0.037065
65,299,0.105547
66,152,0.053656
67,621,0.219213
69,723,0.255219
71,1562,0.551386
72,61,0.021533
73,26,0.009178
74,146,0.051538
75,11,0.003883
76,72,0.025416
77,3,0.001059
78,91,0.032123
79,297,0.104841
80,57,0.020121
81,1250,0.44125
