BAITAPALLE H.WADA & AW;1013951015021500;04/01/2015;147; 5.00 ; 1.50 ; 7.50 ;
CHAMANCHIPURAM;1013951015071500;04/01/2015;78; 5.00 ; 1.00 ; 5.00 ;
KAMMAPALLE;1013951015061500;04/01/2015;149; 5.00 ; 1.50 ; 7.50 ;
MUDDALAIAHGARIPALLE;1013951015091500;04/01/2015;231; 5.00 ; 2.00 ; 10.00 ;
MUDDALAIAHGARIPALLE H.W;1013951015101500;04/01/2015;438; 5.00 ; 3.00 ; 15.00 ;
RAMAPURAM H.WADA;1013951015121500;04/01/2015;188; 5.00 ; 1.50 ; 7.50 ;
RAMIREDDIPALLE;1013951015041500;04/01/2015;188; 5.00 ; 1.50 ; 7.50 ;
NADAMPALLE;1013951006040800;04/01/2015;181; 5.00 ; 1.50 ; 7.50 ;
NADAMPALLE H.WADA;1013951006050800;04/01/2015;96; 5.00 ; 1.00 ; 5.00 ;
THERUBAYALUKOTHAPALLE;1013951008020800;04/01/2015;106; 5.00 ; 1.00 ; 5.00 ;
E.C.PALLE H.WADA;1013951002020200;04/01/2015;536; 5.00 ; 5.00 ; 25.00 ;
E.C.PALLE MADIGAWADA;1013951002040200;04/01/2015;80; 5.00 ; 1.00 ; 5.00 ;
ERRACHERUVU PALLE;1013951002010200;04/01/2015;236; 5.00 ; 2.50 ; 12.50 ;
ERRACHERUVU PALLE ST COLONY;1013951002060200;04/01/2015;36; 5.00 ; 0.50 ; 2.50 ;
ERRACHERUVU PALLE ZPHS School;;04/01/2015;90; 5.00 ; 0.50 ; 2.50 ;
KONDREDDIKANDRIGA;1013951002050200;04/01/2015;34; 5.00 ; 0.50 ; 2.50 ;
OBAIAHGARIPALLE;1013951002030200;04/01/2015;56; 5.00 ; 0.50 ; 2.50 ;
GANDLAPALLE;1013951002090300;04/01/2015;361; 5.00 ; 3.50 ; 17.50 ;
KALEPALLE;1013951002070300;04/01/2015;275; 5.00 ; 2.00 ; 10.00 ;
THUMBAVARIPALLE;1013951002060300;04/01/2015;308; 5.00 ; 2.00 ; 10.00 ;
GODUGUCHINTA;1013951009010900;04/01/2015;384; 5.00 ; 2.00 ; 10.00 ;
GODUGUCHINTA HW;1013951009020900;04/01/2015;500; 5.00 ; 2.00 ; 10.00 ;
NARAYANA REDDYPALLE;1013951009070900;04/01/2015;223; 5.00 ; 2.00 ; 10.00 ;
NALLAGATLAPALLE;1013951016101700;04/01/2015;184; 5.00 ; 2.00 ; 10.00 ;
NALLAGATLAPALLE A.A.W;1013951016111700;04/01/2015;87; 5.00 ; 1.00 ; 5.00 ;
CHERUVUMUNDARAVURU;1013951021082300;04/01/2015;123; 5.00 ; 1.00 ; 5.00 ;
M.BANDAPALLE;1013951021102300;04/01/2015;2164; 5.00 ; 8.00 ; 40.00 ;
VADDIVANIKANDRIGA;1013951021092300;04/01/2015;305; 5.00 ; 2.00 ; 10.00 ;
KARINIPALLE;1013951005160700;04/01/2015;267; 5.00 ; 2.50 ; 12.50 ;
KOTHA INDLU;1013951005210700;04/01/2015;35; 5.00 ; 0.50 ; 2.50 ;
MALLE VANDLA INDLU;1013951005260700;04/01/2015;55; 5.00 ; 1.00 ; 5.00 ;
MANNARUPALLE;1013951005020700;04/01/2015;126; 5.00 ; 1.50 ; 7.50 ;
MANNARUPALLE H.WADA;1013951005030700;04/01/2015;309; 5.00 ; 2.50 ; 12.50 ;
EGUVA PALAKURU;1013951016031600;04/01/2015;267; 5.00 ; 2.50 ; 12.50 ;
KITCHENNAGARIPALLI;1013951016121600;04/01/2015;93; 5.00 ; 1.00 ; 5.00 ;
KITCHENNAGARIPALLI HW;1013951016131600;04/01/2015;99; 5.00 ; 1.00 ; 5.00 ;
KUPPANNAGARIPALLI;1013951016141600;04/01/2015;84; 5.00 ; 1.00 ; 5.00 ;
PALAKURU;1013951016011600;04/01/2015;249; 5.00 ; 2.00 ; 10.00 ;
RAMANAIAHKANDRIGA;1013951016051600;04/01/2015;103; 5.00 ; 1.00 ; 5.00 ;
NADIMPALLE ;1013951011052500;04/01/2015;290; 5.00 ; 2.50 ; 12.50 ;
PANTAPALLI;1013951011132500;04/01/2015;265; 5.00 ; 2.50 ; 12.50 ;
VENKATRAMAPURAM ;1013951011122500;04/01/2015;177; 5.00 ; 1.50 ; 7.50 ;
NADIMPALLE HW;1013951011072500;04/01/2015;259; 5.00 ; 2.50 ; 12.50 ;
CHIGARAIAHGARIMITTA;1013951001080100;04/01/2015;55; 5.00 ; 0.50 ; 2.50 ;
KOTHAPALLE & YC;1013951001070100;04/01/2015;439; 5.00 ; 4.00 ; 20.00 ;
MORAVA PATURU;1013951001020100;04/01/2015;104; 5.00 ; 1.00 ; 5.00 ;
MUKKARAIAHGARIPALLE;1013951001090100;04/01/2015;22; 5.00 ; 0.25 ; 1.25 ;
PATURU;1013951001010100;04/01/2015;237; 5.00 ; 2.50 ; 12.50 ;
PATURU HW;1013951001110100;04/01/2015;250; 5.00 ; 1.50 ; 7.50 ;
VADDIPALLE;1013951001030100;04/01/2015;57; 5.00 ; 1.00 ; 5.00 ;
AMBEDKARCOLONY;1013951017051800;04/01/2015;132; 5.00 ; 1.00 ; 5.00 ;
CROSS ROAD;1013951017031800;04/01/2015;200; 5.00 ; 1.50 ; 7.50 ;
GANDLA PALLE;1013951017041800;04/01/2015;142; 5.00 ; 1.00 ; 5.00 ;
PETA AGRAHARAM;1013951017011800;04/01/2015;327; 5.00 ; 1.50 ; 7.50 ;
PETA AGRAHARAM H.W;1013951017021800;04/01/2015;135; 5.00 ; 1.00 ; 5.00 ;
DIGUVA H.WADA;1013951004030500;04/01/2015;112; 5.00 ; 1.50 ; 7.50 ;
EGUVA H.WADA;1013951004140500;04/01/2015;301; 5.00 ; 2.50 ; 12.50 ;
KOTLAPALLE;1013951004050500;04/01/2015;223; 5.00 ; 2.00 ; 10.00 ;
AMMEPALLE;1013951018051900;04/01/2015;407; 5.00 ; 3.00 ; 15.00 ;
AMMEPALLE H.W;1013951018141900;04/01/2015;159; 5.00 ; 1.50 ; 7.50 ;
KORLAMITTA;1013951018111900;04/01/2015;134; 5.00 ; 1.00 ; 5.00 ;
PUTHALAPATTU H.W;1013951018221900;04/01/2015;2065; 5.00 ; 15.00 ; 75.00 ;
SAMANATHAM H.W;1013951018121900;04/01/2015;244; 5.00 ; 2.00 ; 10.00 ;
SANJEEVARAYANIVURU;1013951018031900;04/01/2015;94; 5.00 ; 1.00 ; 5.00 ;
YELLAMPALLE;1013951018101900;04/01/2015;157; 5.00 ; 1.50 ; 7.50 ;
PUTHALAPATTU ZPHS School;;04/01/2015;145; 5.00 ; 1.00 ; 5.00 ;
BANDARLAPALLE;1013951003070400;04/01/2015;163; 5.00 ; 1.50 ; 7.50 ;
THALUPULAPALLE;1013951003010400;04/01/2015;338; 5.00 ; 2.00 ; 10.00 ;
THALUPULAPALLE H.WADA;1013951003060400;04/01/2015;85; 5.00 ; 1.00 ; 5.00 ;
VADDUPALLE;1013951003080400;04/01/2015;442; 5.00 ; 3.00 ; 15.00 ;
THALUPUNENIVARI PALLI;1013951003020400;04/01/2015;394; 5.00 ; 2.00 ; 10.00 ;
BIDARUMITTA;1013951014031400;04/01/2015;131; 5.00 ; 1.00 ; 5.00 ;
KOTHUR;1013951014021400;04/01/2015;146; 5.00 ; 1.50 ; 7.50 ;
NARASINGAPURAM MITTOORU & HW;1013951014161400;04/01/2015;148; 5.00 ; 1.50 ; 7.50 ;
THENEPALLE;1013951014011400;04/01/2015;68; 5.00 ; 1.00 ; 5.00 ;
RANGAMPETA YERUKULA INDLU;1013951014181400;04/01/2015;250; 5.00 ; 1.00 ; 5.00 ;
RANGAMPETA YC;1013951014171400;04/01/2015;151; 5.00 ; 1.00 ; 5.00 ;
PAPINAYANIPALLE H.WADA ;1013951014132400;04/01/2015;94; 5.00 ; 1.00 ; 5.00 ;
PAPINAYANIPALLE ;1013951014062400;04/01/2015;105; 5.00 ; 1.00 ; 5.00 ;
THIMMIREDDIPALLE H.WADA;1013951014082400;04/01/2015;167; 5.00 ; 1.00 ; 5.00 ;
THIMMIREDDIPALLE ;1013951014072400;04/01/2015;268; 5.00 ; 2.50 ; 12.50 ;
AMMAGARIPALLI;1013951019022000;04/01/2015;213; 5.00 ; 2.00 ; 10.00 ;
BANDARALAPALLE & MW;1013951019052000;04/01/2015;249; 5.00 ; 2.00 ; 10.00 ;
BANDARLAPALLE HW;1013951019122000;04/01/2015;132; 5.00 ; 1.50 ; 7.50 ;
BODIREDDIKANDRIGA & HW;1013951019032000;04/01/2015;119; 5.00 ; 1.00 ; 5.00 ;
KONGARALINGANNAGARIPALLI;1013951019042000;04/01/2015;173; 5.00 ; 1.50 ; 7.50 ;
ABBIREDDIVURU & HW;1013951020122100;04/01/2015;195; 5.00 ; 2.00 ; 10.00 ;
CHINNABANDAPALLE;1013951020212100;04/01/2015;690; 5.00 ; 2.00 ; 10.00 ;
MOORTHIGARIVURU;1013951020182100;04/01/2015;593; 5.00 ; 5.00 ; 25.00 ;
VAIRTHOTA H.W;1013951020022100;04/01/2015;441; 5.00 ; 3.00 ; 15.00 ;
VEENKATAPURAM H.W;1013951020242100;04/01/2015;144; 5.00 ; 1.50 ; 7.50 ;
VEERLAGUDIPALLE & AAW;1013951020092100;04/01/2015;222; 5.00 ; 2.00 ; 10.00 ;
CHENGALRAYAPURAM;1013951010071000;04/01/2015;31; 5.00 ; 0.50 ; 0.50 ;
KOTHUR;1013951010051000;04/01/2015;101; 5.00 ; 1.00 ; 5.00 ;
KOTHUR H.W.;1013951010041000;04/01/2015;254; 5.00 ; 2.00 ; 10.00 ;
VENUTHANAPALLE;1013951010011000;04/01/2015;283; 5.00 ; 2.50 ; 12.50 ;
VENUTHANAPALLE H.W.;1013951010031000;04/01/2015;283; 5.00 ; 2.50 ; 12.50 ;
BOOSIPALLE;1013951014091300;04/01/2015;336; 5.00 ; 2.00 ; 10.00 ;
BOOSIPALLE HW;1013951014141300;04/01/2015;206; 5.00 ; 2.00 ; 10.00 ;
YELLAMPALLE;1013951013031300;04/01/2015;87; 5.00 ; 1.00 ; 5.00 ;
C.S. Agharam ;;01.04.2015;140;5;1;5;
C.S. Agharam  Colony;;01.04.2015;179;5;1;5;
Charavaganipalli HW;;01.04.2015;125;5;1;5;
Ammagaripalli;;01.04.2015;216;5;2;10;
Ammagaripalli HW;;01.04.2015;235;5;2;10;
ChinnaNadimpalli;;01.04.2015;159;5;1;5;
Abbaiahpuram;;01.04.2015;78;5;1;5;
C.Ramapuram;;01.04.2015;149;5;1.5;7.5;
Ramapuram HW;;01.04.2015;123;5;1;5;
Palem Kothuru;;01.04.2015;126;5;1;5;
Palem Kothuru  Yanadi Colony;;01.04.2015;135;5;1;5;
Gunturuvandlavuru;;01.04.2015;133;5;1;5;
Kuppanaplli;;01.04.2015;175;5;1;5;
Muslim Colony;;01.04.2015;35;5;0.5;2.5;
Baskarapuram;;01.04.2015;88;5;1;5;
Gangupalli AAW;;01.04.2015;175;5;1;5;
jalakantapuram HW;;01.04.2015;61;5;1;5;
Jalakantapuram;;01.04.2015;58;5;1;5;
Guthavandlavuru;;01.04.2015;136;5;2;10;
Guntipalli ST Colony;;01.04.2015;28;5;0.5;2.5;
Guntipalli;;01.04.2015;334;5;2;10;
Kaligiri Konda;;01.04.2015;;;;;
Obaiahgaripalli;;20.04.2015;170;5;2;10;
Kaligiri H/W;;20.04.2015;192;5;1;5;
Kathireddypalli;;01.04.2015;405;5;3;15;
Kavuruvaripalli & HW;;01.04.2015;366;5;1;5;
Kotha Road;;01.04.2015;94;5;1;5;
Somanandapuram;;01.04.2015;141;5;1;5;
Parasurama Kandriga;;01.04.2015;83;5;1;5;
Jangamaiahvuru;;01.04.2015;52;5;1;5;
Kalikirivandlavuru;;01.04.2015;108;5;1;5;
Kalikirivandlavuru HW;;01.04.2015;47;5;1;5;
Penumur;;01.04.2015;4943;5;7;35;
Pulikallu HW;;01.04.2015;276;5;2.5;12.5;
Pulikallu AAW;;01.04.2015;145;5;2;10;
Bukkireddypalli;;06.04.2015;89;5;1;5;
Elumugundlapalli& Kothuru;;13.04.2015;349;5;3;15;
Krishna Yanadi Colony;;01.04.2015;99;5;1;5;
Chalampalem;;13.04.2015;67;5;1;5;
Peddarajupalli;;01.04.2015;299;5;4;20;
S.Ramapuram;;01.04.2015;159;5;2;10;
S.Ramapuram HW;;01.04.2015;174;5;2.5;12.5;
Thokalachenu;;01.04.2015;72;5;1.5;7.5;
Somanadapuram;;01.04.2015;118;5;1;5;
Balijapalli;;01.04.2015;245;5;3;15;
Devikapuram;;11.04.2015;117;5;1;5;
Sathambakam HW;;;267;5;1.5;7.5;
Athimakulapalli;;06/04/2015;320;5;3;15;
Erramittapalli HW;;01.04.2015;173;5;1;5;
Chiruthanikunta;;13.04.2015;167;5;1;5;
Pambalapalli;;06.04.2015;163;5;1;5;
Bonthivanka HW;;06.04.2015;319;5;2;10;
Bonthivanka ;;06.04.2015;143;5;1;5;
Monabotupalli;;15.04.2015;104;5;1;5;
Monabotupalli HW;;15.04.2015;168;5;1;5;
Battuvaripalli;;15.04.2015;89;5;0.5;2.5;
Kondaiahgarivuru;;03.04.2015;147;5;2;10;
Appinapalle; 1014360005010900;01.04.2015;1490;5; 4.00 ;20;
Dayyalagadda; 1014360005040900;01.04.2015;59;5; 0.50 ;2.5;
Kumbarlapalle; 1014360005050900;01.04.2015;180;5; 0.50 ;2.5;
Chinnepalle; 1013951016031600;01.04.2015;1293;5; 7.00 ;35;
Chinnamiddepalle; 1013951016131600;01.04.2015;97;5; 0.50 ;2.5;
chamaner; 1014360010141400;01.04.2015;539;5; 3.00 ;15;
gonumakulapalle; 1014360010021400;01.04.2015;325;5; 1.00 ;5;
Kothuru; 1014360010031400;01.04.2015;74;5; 1.00 ;5;
Bandlakunta; 1014360010041400;01.04.2015;195;5; 1.00 ;5;
Gudlamvaripalle; 1014360016032100;01.04.2015;213;5; 1.00 ;5;
Cheemanapalli; 1014360002060500;01.04.2015;180;5; 1.50 ;7.5;
Gouthamakulapalle; 1013951016141600;01.04.2015;636;5; 2.00 ;10;
T.K.Palle; 1013951016051600;01.04.2015;183;5; 1.00 ;5;
Nadimpalle; 1013951019032000;01.04.2015;69;5; 2.00 ;10;
Mudireddyvaripalle HW; 1014360022062500;01.04.2015;964;5; 2.00 ;10;
Badrachalam; 1013951015061500;01.04.2015;840;5; 3.00 ;15;
Panjani Satram; 1013951002020200;01.04.2015;707;5; 4.00 ;20;
Devireddipalle; 1013951018051900;01.04.2015;526;5; 2.00 ;10;
Berapalle; 1013951001070100;01.04.2015;436;5; 1.00 ;5;
Peddapanjani; 1013951018011900;01.04.2015;943;5; 1.00 ;5;
Rachapalle; 1013951016121600;01.04.2015;108;5; 0.50 ;2.5;
Eguvaberapalle; 1014360022072500;01.04.2015;278;5; 1.00 ;5;
Cheemanapalli; 1014360002060500;01.04.2015;200;5; 1.50 ;7.5;
Muthukuru; 1014360004010700;01.04.2015;1850;5; 5.00 ;25;
Kolathuru; 1014360016012100;01.04.2015;795;5; 4.00 ;20;
Ranginayanipalle; 1014158002010200;01.04.2015;198;5; 1.00 ;5;
Venkateshpuram colony; 1014158009130200;01.04.2015;136;5; 1.00 ;5;
Ramapuram; 1014158009030200;01.04.2015;271;5; 1.00 ;5;
Moram; 1014158009010200;01.04.2015;635;5; 1.00 ;5;
Housesatemmus houses; 1014158002020200;01.04.2015;147;5; 1.00 ;5;
APSWRSC;;01.04.2015;600;5; 2.00 ;10;
Samudrapalle; 1014158006010500;01.04.2015;562;5; 3.00 ;15;
Nakkapalle; 1014158009090200;01.04.2015;250;5; 1.00 ;5;
Subbanaidu indlu; 1014158009120200;01.04.2015;25;5; 0.25 ;1.25;
Thoppanapalle; 1014158009060200;01.04.2015;173;5; 1.50 ;7.5;
Kannamakulapalle; 1014158009040200;01.04.2015;232;5; 2.00 ;10;
Kurapalle; 1014158009050200;01.04.2015;271;5; 1.00 ;5;
Kothigutta; 1014158005020400;01.04.2015;337;5; 2.00 ;10;
Thavadapalle; 1014158005070400;01.04.2015;523;5; 2.00 ;10;
Pengaragunta; 1014158005010400;01.04.2015;731;5; 2.00 ;10;
 GOLLAVALLA VOORU; 1014053019032600;24.01.2015;207;5000;1;5000;
 D.THADAKARA H.W.; 1014053019022600;21.02.2015;775;5000;1.5;7500;
A.GollaPalle & Vaddi Indlu; 1014053010111300;11.12.2014;657;5000;5.5;27500;
L.N.Puram & H/w; 1013953010141300;01.10.2014;174;5000;1.5;7500;
Reddypallemitta; 1014053022061100;01.10.2014;88;5000;0.5;2500;
NALLAPPAREDDIPALLE H.W.; 1014053022041100;16.03.2015;281;5000;2;10000;
VoddivaniCheruvu H/w; 1014053008100800;01.10.2014;58;5000;0.5;2500;
Kammapalle; 1014053008070800;01.10.2014;359;5000;2;10000;
ChigurakulaPalle; 1014053017072300;01.02.2015;273;5000;2;10000;
KOTHA INDLU; 1014053019042600;01.12.2014;127;5000;1;5000;
D.MAGHAM H.W.; 1014053021032800;20.03.2015;304;5000;2;10000;
VeerlagudiPalle & H/w. & M/w.; 1014053021042800;11.02.2015;391;5000;2.5;12500;
Amarapuri; 1014053021082800;15.12.2014;69;5000;0.25;1250;
PONNEDUPALLE & H.W.; 1014053017092300;01.02.2015;836;5000;5;25000;
ODDUPALLE; 1014053017082300;01.02.2015;681;5000;5;25000;
D.MareduPalle & H/w; 1014053013053200;01.10.2014;463;5000;3;15000;
E.Thadakara; 1014053020012700;01.02.2015;108;5000;1;5000;
JaiNagar; 1014053020042700;23.02.2015;278;5000;2;10000;
B.C.Colony; 1014053020052700;11.12.2014;164;5000;1.5;7500;
BAPINAIDU PALLE; 1014053020022700;01.02.2015;324;5000;2;10000;
E.THAVANAMPALLE A.W.(ZPHS,MPDO Office); 1014053018082500;17.02.2015;315;5000;2.5;12500;
KothagonaPalle; 1014053018102500;01.02.2015;249;5000;2;10000;
MITTAPALLE&YANADI CNY; 1014053018092500;12.01.2015;297;5000;2.5;12500;
GANGAIAH NAIDU PURAM; 1014053009051000;18.03.2015;25;5000;0.25;1250;
 GAJULAPALLE H.W.; 1014053003030300;09.03.2015;187;5000;1.5;7500;
GOVINDAREDDIPALLE; 1014053005010300;12.03.2015;357;5000;3;15000;
GAJULAPALLE&GANDUPALLE; 1014053003020300;15.03.2015;266;5000;3;15000;
G.GollaPalle  & AW; 1014053007020700;01.02.2015;266;5000;1;5000;
PatraPalle H/w.; 1014053007060700;01.02.2015;460;5000;4;20000;
CHINTAMAKULA PALLE&ONTILLU; 1014053012041500;18.02.2015;246;5000;1.5;7500;
KARAKAMPALLE; 1014053012011500;18.02.2015;283;5000;2.5;12500;
E.KARAKAMPALLE H.W.; 1014053012031500;25.03.2015;220;5000;1;5000;
KattakindaPalle                                       ; 1014053004010500;01.10.2014;241;5000;2;10000;
UppodduPalle; 1014053004030500;07.01.2015;235;5000;2;10000;
Kummaragunta Palle & H/w.; 1014053004020500;01.10.2014;125;5000;1;5000;
Chekurivaripalle; 1014053004040500;01.03.2015;77;5000;1;5000;
YANODI COLONY; 1014053004050500;15.02.2015;101;5000;1;5000;
K. THUMMAMANUMITTA; 1014053004060500;15.03.2015;69;5000;1;5000;
KondrajuKalva H/w&Chandrababu Colony; 1014053010051200;27.02.2015;483;5000;4;20000;
GundlaKunta Yanadi Cly.; 1014053010141200;01.10.2014;58;5000;0.5;2500;
Swastik Nagar & H/w; 1014053001030100;09.12.2014;356;5000;3;15000;
Mallakunta; 1014053002060200;05.01.2015;226;5000;1;5000;
Krishnapuram, H/w. & M/w.; 1014053002020200;01.02.2015;1040;5000;6;30000;
YadamalavariPalle; 1014053002050200;01.10.2014;375;5000;3;15000;
RAMANADHAPURAM; 1014053001050100;01.02.2015;194;5000;1;5000;
DIGUVA MATHYAM; 1014053023052900;01.01.2015;380;5000;2;10000;
JOGIVARIPALLE; 1014053023022900;01.03.2015;245;5000;2;10000;
NALLISETTIPALLE; 1014053016012100;12.01.2015;131;5000;1;5000;
KARNAMVANDLAVOORU; 1014053016032100;16.02.2015;422;5000;3.5;17500;
KOTHAGOLLAPALLE; 1014053016022100;01.03.2015;663;5000;4;20000;
Pallecheruvu H/w ; 1014053011021400;23.02.2015;224;5000;2;10000;
MylavariPalle; 1014053011061400;23.02.2015;242;5000;1.5;7500;
Jettipalle & H/w; 1014053011041400;23.02.2015;240;5000;1.5;7500;
Pallecheruvu; 1014053011011400;05.02.2015;346;5000;2.5;12500;
Irala Cross Road; 1014053015071800;01.10.2014;162;5000;1;5000;
SIDDAMPALLE&H/W.; 1014053015081800;12.01.2015;386;5000;3;15000;
KURAPALLE; 1014053014081700;20.03.2015;115;5000;1;5000;
LakshmammaPuram ; 1014053014031700;21.11.2014;194;5000;1.5;7500;
SanthaPalle H/w; 1014053014061700;07.01.2015;212;5000;2;10000;
SANTHAPALLE; 1014053014051700;10.02.2015;287;5000;2;10000;
SARAKALLU & H/w.; 1014053006010600;16.02.2015;963;5000;1;5000;
T.Puttur; 1014053017012200;01.02.2015;761;5000;6;30000;
KAMPALAPALLE; 1014053017032200;24.01.2015;189;5000;1.5;7500;
BairavaSwamy Colony; 1014053018062400;17.02.2015;305;5000;2;10000;
D.THOTARAGUNAPALLE & H/W.; 1014053015222000;16.02.2015;183;5000;1;5000;
THELLAGUNDLAPALLI A.W; 1014053015192000;22.03.2015;130;5000;1;5000;
THELLAGUNDLAPALLE H.W.; 1014053015182000;16.03.2015;124;5000;1;5000;
THODATHORA; 1014053003040400;14.03.2015;470;5000;5;25000;
U.B.Palle; 1014053013011600;09.02.2015;608;5000;3;15000;
VODDIPALLE; 1014053013031600;24.01.2015;268;5000;1.5;7500;
Athimakulapalle; 1014053008040900;01.02.2015;68;5000;0.5;2500;
VengamPalle & H/w. & Yanadi C/n; 1014053008050900;06.02.2015;1179;5000;6;30000;
Vaddivanicheruvu; 1014053008080900;01.10.2014;110;5000;0.5;2500;
MYNOGUNDLAPALLE H.W.(Part)(Chavatamitta); 1014053015111900;01.04.2015;70;5000;0.5;2500;
 NARASIMHANAPALLI; 1014053016042100;01.04.2015;628;5000;5;25000;
LINGALABAVISATRAM; 1014053015152000;01.04.2015;153;5000;1;5000;
 DIGUVA THADAKARA; 1014053019012600;01.04.2015;234;5000;0.5;2500;
M.GOLLAPALLE; 1014053024023100;01.04.2015;203;5000;2;10000;
MALLAKUNTA H.W.; 1014053002060200;01.04.2015;232;5000;1;5000;
D.MODULAPALLE(Part); 1014053017042300;01.04.2015;383;5000;0.5;2500;
VENKATAPURAM; 1014053020032700;06.04.2015;400;5000;3;15000;
E.MODULAPALLE; 1014053017052300;01.04.2015;136;5000;1;5000;
A.GOLLAPALLE H.W.; 1014053010121300;08.04.2015;179;5000;1.5;7500;
E.THAVANAMPALLE H.W.; 1014053018072500;11.04.2015;150;5000;1.5;7500;
U B Palle H/w.; 1014053013031600;01.05.2015;181;5000;1;5000;
D.MareduPalle H/w C/y; 1014053015081800;04.05.2015;202;5000;1.5;7500;
DIGUVA MATHYAM H/W.; 1014053023052900;06.05.2015;462;5000;3;15000;
MITTA MADHIGAPALLE; 1014053017052300;11.05.2015;376;5000;1;5000;
Kammaguttapalli; 1014265019041000;01/05/15;737;5.00;2;10.00;
K.G.Kotalu; 1014265020071000;01/05/15;240;5.00;1;5.00;
Jathikarthanapalli; 1014265019051000;01/05/15;268;5.00;2;10.00;
V.Kothuru; 1014265020051000;01/05/15;220;5.00;1;5.00;
P.B.WADA; 1014265019031000;01/05/15;761;5.00;2;10.00;
Anagarlapalli; 1014265034011700;01/05/15;208;5.00;1;5.00;
K.C.Palli; 1014265035011700;01/05/15;370;5.00;2;10.00;
Dinnepalli Kothaindlu; 1014265040011700;01/05/15;220;5.00;1;5.00;
Sodiganipalyam; 1014265042021700;01/05/15;206;5.00;1;5.00;
Nalagamapalli; 1014265020011100;01/05/15;851;5.00;1;5.00;
Beggilipalli; 1014265021011100;01/05/15;869;5.00;2;10.00;
Bandakothuru; 1014265021021100;01/05/15;455;5.00;1;5.00;
Kappalanattam; 1014265020031200;01/05/15;418;5.00;2;10.00;
Nallapalle;1013847011010500;01/05/2015;483;5.00;2;10;
Katikapalli Village & Golla indlu;1013847002010200;01/05/2015;350;5.00;3;15;
Katikapalli Hw;1013847002060200;01/05/2015;450;5.00;3;15;
DiguvaMuddikuppam HW;101384702105200;01/05/2015;568;5.00;3;15;
Kothapalli Hw colony;1013847005020300;01/05/2015;902;5.00;6;30;
Kothapalli mitta;1013847005030300;01/05/2015;664;5.00;2;10;
Arimakulapalli;1013847009010400;01/05/2015;224;5.00;2;10;
Chekurivari indlu;1013847009050400;01/05/2015;298;5.00;1;5;
Oddupali Hw;1013847007020200;01/05/2015;222;5.00;1;5;
Kannikapuram;1013847008010200;01/05/2015;172;5.00;1;5;
DK Marripalli Hw &S.Matam;1013847001020100;01/05/2015;575;5.00;1;5;
Oddi indlu;;01/05/2015;222;5.00;1;5;
SSR puram Hw;1013847010020400;01/05/2015;222;5.00;1;5;
Mangubta AAw & Diguva Mangubta;1013847014050700 & 10138470140303700;01/05/2015;311;5.00;2;10;
Settivanatham HW;1013847029061800;01/05/2015;41;5.00;0.5;2.5;
Mangunta Hw;1013847014040700;01/05/2015;410;5.00;3;15;
Shikari colony;;01/05/2015;50;5.00;0.5;2.5;
Eguva Muddikuppam;1013847021021200;01/05/2015;350;5.00;3;15;
Pillarikuppam;;01/05/2015;636;5.00;3;15;
Chinna Thayyur Old HW;;08/05/2015;200;5.00;1.5;7.5;
Lakshmi Puram ;;08/05/2015;60;5.00;0.5;2.5;
diguva settivanatham;;08/05/2015;196;5.00;1.5;2.5;
Ramakrishnapuram;;13/05/2015;72;5.00;0.5;2.5;
ELLAMPALLI& YANADI COLONY; 1014852001140100;01/05/2015;720;5000;4;20000;
BESTHAPALLI; 1014852001140100;01/05/2015;416;5000;3;15000;
Bheemanenivaripalle HW H/o Bheemanenivaripalle ; 1014852004022800;01/05/2015;149;5000;1;5000;
THELLAGUNDLAPALLE H.W. ; 1014852004032800;01/05/2015;269;5000;2;10000;
MITTOOR ; 1014852013051300;01/05/2015;119;5000;1;5000;
BHEEMUNIVARIPALLE ST COLONY;1014852018052700;01/05/2015;43;5000;0.5;2500;
Thiruvanam palle BC Colony H/o Bommasadram ;1013952015091900;01/05/2015;120;5000;1;5000;
KOTHARAMAPURAM; 1014852015171900;01/05/2015;88;5000;1;5000;
Vaddipalle HW H/o E.Chavatapalle; 1014852015171900;01/05/2015;95;5000;0.5;2500;
T.GARIPALLE H.W.; 1014852015171900;01/05/2015;448;5000;4;20000;
EGUVACHAVATAPALLE&M.W; 1014852015171900;01/05/2015;296;5000;2;10000;
ABBUGUNTA H.W.;1014852001130100;01/05/2015;171;5000;1.5;7500;
DIGUVA H.W.,PAMBALAPALLE and  ERREPALLE COLONY; 1014852001020100;01/05/2015;189;5000;1;5000;
Gundlaplle ST H/o Gundlaplle; 1014852012141500;01/05/2015;142;5000;1;5000;
POTHAPETA;1014852001110100;01/05/2015;166;5000;1;5000;
DIGUVA H.W.&d.kotha indlu;1014852001120100;01/05/2015;120;5000;1;5000;
VENKATAPURAM&HW; 1014852007010800;01/05/2015;98;5000;0.5;2500;
GOLLAPALLI &HW; 1014852001010100;01/05/2015;250;5000;2;10000;
Peyanagaripalle & ST H/o Gundlapalle; 1014852001010100;01/05/2015;271;5000;2;10000;
 Eguva  HW H/o Gundlapalle; 1014852006190700;01/05/2015;199;5000;1;5000;
GUNDLAPALLE; 1014852004160600;01/05/2015;229;5000;2;10000;
GUNDLAPALLE GR ST COLON; 1014852004170600;01/05/2015;117;5000;1;5000;
UPPARAPALLI; 1014852014101700;01/05/2015;106;5000;0.5;2500;
