,,,,KARVETINAGAR,1332,0.009324,,Angallu,1,0.000007,,,,,,,,,,743,258,0.001806
,,,,KASIMKOTA,616,0.004312,,Angalur,15,0.000105,,,,,,,,,,744,325,0.002275
,,,,KATRENIKONA,3,0.000021,,Angaskal,3,0.000021,,,,,,,,,,745,261,0.001827
,,,,KAVALI,113,0.000791,,Angeri Cheruvu,6,0.000042,,,,,,,,,,746,1,0.000007
,,,,KAVITI,38,0.000266,,Anguru,14,0.000098,,,,,,,,,,747,465,0.003255
,,,,KHAJIPET,487,0.003409,,Anigandlapadu,29,0.000203,,,,,,,,,,750,7,0.000049
,,,,KIRLAMPUDI,45,0.000315,,Aniganidoddi,34,0.000238,,,,,,,,,,751,72,0.000504
,,,,KODUMUR,22,0.000154,,Anikepalle,1,0.000007,,,,,,,,,,752,100,0.0007
,,,,KODUR,378,0.002646,,Anikera,29,0.000203,,,,,,,,,,753,473,0.003311
,,,,KODURU,154,0.001078,,Animela,25,0.000175,,,,,,,,,,754,58,0.000406
,,,,KOILKUNTLA,64,0.000448,,Anjaneyapuram,58,0.000406,,,,,,,,,,755,146,0.001022
,,,,KOLIMIGUNDLA,74,0.000518,,Anjuru,7,0.000049,,,,,,,,,,756,507,0.003549
,,,,KOLLIPARA,158,0.001106,,Ankalammagudur,2,0.000014,,,,,,,,,,757,4,0.000028
