KASIMKOTA,20,0.00706
KAVALI,30,0.01059
KHAJIPET,1,0.000353
KODUMUR,47,0.016591
KODUR,4,0.001412
KOILKUNTLA,68,0.024004
KOLIMIGUNDLA,67,0.023651
KOMARADA,37,0.013061
KOMAROLU,20,0.00706
KONAKANAMITLA,62,0.021886
KONDAPI,24,0.008472
KONDAPURAM,60,0.02118
KORUKONDA,15,0.005295
KOSIGI,72,0.025416
KOTABOMMALI,1,0.000353
KOTANANDURU,18,0.006354
KOTAURATLA,22,0.007766
KOTHACHERUVU,21,0.007413
KOTHAPALLE,12,0.004236
KOTHURU,9,0.003177
KOWTHALAM,6,0.002118
KOYYALAGUDEM,11,0.003883
KOYYURU,56,0.019768
KRISHNAGIRI,99,0.034947
KUDAIR,57,0.020121
KUNDURPI,89,0.031417
KUPPAM,27,0.009531
KURABALAKOTA,10,0.00353
KURICHEDU,38,0.013414
KURNOOL,50,0.01765
KURUPAM,59,0.020827
LAKKIREDDIPALLE,1,0.000353
LEPAKSHI,4,0.001412
LINGALA,26,0.009178
LINGAPALEM,8,0.002824
LINGASAMUDRAM,28,0.009884
MACHERLA,67,0.023651
MADAKASIRA,100,0.0353
MADANAPALLE,24,0.008472
MADDIKERA (EAST),45,0.015885
MADUGULA,10,0.00353
MAHANANDI,9,0.003177
MAKAVARAPALEM,21,0.007413
MAKKUVA,16,0.005648
MANDASA,33,0.011649
MANGALAGIRI,2,0.000706
MANTRALAYAM,20,0.00706
MAREDUMILLI,43,0.015179
MARKAPUR,1,0.000353
MARRIPADU,206,0.072718
MARRIPUDI,79,0.027887
MARTUR,10,0.00353
MELIAPUTTI,16,0.005648
MENTADA,43,0.015179
MERAKAMUDIDAM,49,0.017297
MIDTHUR,67,0.023651
MUDDANUR,57,0.020121
MUDIGUBBA,84,0.029652
MULAKALACHERUVU,15,0.005295
MUNAGAPAKA,2,0.000706
MUNCHINGIPUTTU,24,0.008472
MUSUNURU,49,0.017297
MYLAVARAM,56,0.019768
NAGALAPURAM,1,0.000353
NAGARI,5,0.001765
NAGULUPPALAPADU,4,0.001412
NAKKAPALLI,18,0.006354
NALLACHERUVU,24,0.008472
NALLAJERLA,7,0.002471
NALLAMADA,45,0.015885
NAMBULIPULIKUNTA,140,0.04942
NANDAVARAM,35,0.012355
NANDIGAM,7,0.002471
NANDIGAMA,16,0.005648
NANDIKOTKUR,19,0.006707
NANDYAL,9,0.003177
NARASANNAPETA,2,0.000706
NARAYANAVANAM,11,0.003883
NARPALA,8,0.002824
NARSIPATNAM,4,0.001412
NATHAVARAM,8,0.002824
NEKARIKALLU,49,0.017297
NELLIMARLA,8,0.002824
NIMMANAPALLE,4,0.001412
NINDRA,3,0.001059
NUZVID,61,0.021533
OBULADEVARACHERUVU,64,0.022592
OBULAVARIPALLE,6,0.002118
ORVAKAL,77,0.027181
OWK,99,0.034947
PACHIPENTA,73,0.025769
PADERU,61,0.021533
PADMANABHAM,22,0.007766
PAKALA,11,0.003883
PALAKONDA,2,0.000706
PALAMANER,4,0.001412
PALASA,19,0.006707
PALASAMUDRAM,18,0.006354
PAMIDI,16,0.005648
PAMULAPADU,10,0.00353
PAMUR,85,0.030005
PANYAM,48,0.016944
PARAVADA,23,0.008119
PARCHUR,2,0.000706
PARIGI,14,0.004942
PARVATHIPURAM,40,0.01412
PATHAPATNAM,6,0.002118
PATTIKONDA,62,0.021886
PAYAKARAOPETA,6,0.002118
PEAPALLY,74,0.026122
PEDA  ARAVEEDU,7,0.002471
PEDABAYALU,54,0.019062
PEDACHERLO PALLE,110,0.03883
PEDAGANTYADA,4,0.001412
PEDAVEGI,3,0.001059
PEDDA KADUBUR,51,0.018003
PEDDA THIPPASAMUDRAM,36,0.012708
PEDDAMANDYAM,51,0.018003
PEDDAMUDIUM,7,0.002471
PEDDAPAPPUR,1,0.000353
PEDDAVADUGUR,59,0.020827
PENAGALUR,22,0.007766
PENDLIMARRI,11,0.003883
PENDURTHI,14,0.004942
PENUGANCHIPROLU,2,0.000706
PENUKONDA,45,0.015885
PENUMURU,3,0.001059
PICHATUR,3,0.001059
PIDUGURALLA,4,0.001412
PILERU,5,0.001765
PODILI,26,0.009178
