Kotananduru,59,0.020827
Kotauratla,27,0.009531
Kothacheruvu,82,0.028946
Kothapalle,62,0.021886
Kothapatnam,5,0.001765
Kothavalasa,265,0.093545
Kothuru,86,0.030358
Kowthalam,35,0.012355
Koyyalagudem,7,0.002471
Krishnagiri,172,0.060716
Krosuru,3,0.001059
Kudair,198,0.069894
Kundurpi,137,0.048361
Kuppam,159,0.056127
Kurabalakota,34,0.012002
Kurichedu,118,0.041654
Kurnool,100,0.0353
Kurupam,33,0.011649
Lakkavarapukota,167,0.058951
Lakkireddipalle,101,0.035653
Laveru,375,0.132375
Laxminarsupeta,65,0.022945
Lepakshi,178,0.062834
Lingala,108,0.038124
Lingapalem,5,0.001765
Lingasamudram,33,0.011649
Machavaram,1,0.000353
Macherla,21,0.007413
Madakasira,179,0.063187
Madanapalle,81,0.028593
Maddikera east,49,0.017297
Maddipadu,20,0.00706
Madugula,31,0.010943
Mahanandi,10,0.00353
Makavarapalem,65,0.022945
Makkuva,23,0.008119
Mandasa,242,0.085426
Mantralayam,161,0.056833
Maredumilli,24,0.008472
Markapur,74,0.026122
Marripadu,112,0.039536
Marripudi,124,0.043772
Martur,18,0.006354
Medikonduru,1,0.000353
Meilaputti,295,0.104135
Mentada,82,0.028946
Merakamudidam,220,0.07766
Midthur,101,0.035653
Muddanur,110,0.03883
Mudigubba,152,0.053656
Mudinepalli,1,0.000353
Mulakalacheruvu,46,0.016238
Munagapaka,22,0.007766
Mundlamuru,58,0.020474
Musunuru,33,0.011649
Mylavaram,200,0.0706
Nadendla,3,0.001059
Nagalapuram,52,0.018356
Nagari,25,0.008825
Naguluppalapadu,7,0.002471
Nakarikallu,3,0.001059
Nakkapalli,7,0.002471
Nallacheruvu,84,0.029652
Nallajerla,3,0.001059
Nallamada,114,0.040242
Nambulipulikunta,105,0.037065
Nandalur,41,0.014473
Nandavaram,98,0.034594
Nandi kotkur,23,0.008119
Nandigam,170,0.06001
Nandigama,15,0.005295
Nandyal,9,0.003177
Narasannapeta,32,0.011296
Narayanavanam,25,0.008825
Narpala,178,0.062834
Narsipatnam,23,0.008119
Nathavaram,47,0.016591
Nellimarla,115,0.040595
Nimmanapalle,46,0.016238
Nindra,23,0.008119
Nuzendla,5,0.001765
Nuzvid,28,0.009884
Obuladevaracheruvu,125,0.044125
Obulavaripalle,94,0.033182
Ojili,9,0.003177
Ongole,12,0.004236
Orvakal,159,0.056127
Owk,43,0.015179
Pachipenta,56,0.019768
Paderu,2,0.000706
Padmanabham,15,0.005295
Pagidyala,14,0.004942
Pakala,68,0.024004
Palakonda,73,0.025769
Palamaner,42,0.014826
Palasa,115,0.040595
Palasamudram,89,0.031417
Pamidi,122,0.043066
