1162,2,0.000706
1164,2,0.000706
1167,5,0.001765
1168,11,0.003883
1171,3,0.001059
1173,4,0.001412
1174,1,0.000353
1175,19,0.006707
1201,7,0.002471
1202,3,0.001059
1203,42,0.014826
1204,5,0.001765
1205,6,0.002118
1206,4,0.001412
1207,10,0.00353
1208,96,0.033888
1209,19,0.006707
1210,18,0.006354
1212,55,0.019415
1213,26,0.009178
1214,62,0.021886
1215,8,0.002824
1216,17,0.006001
1217,9,0.003177
1218,34,0.012002
1219,42,0.014826
1220,63,0.022239
1221,48,0.016944
1222,15,0.005295
1223,16,0.005648
1226,1,0.000353
1227,37,0.013061
1228,26,0.009178
1230,3,0.001059
1231,32,0.011296
1232,78,0.027534
1233,25,0.008825
1234,47,0.016591
1235,32,0.011296
1236,37,0.013061
1237,54,0.019062
1238,14,0.004942
1239,36,0.012708
1240,16,0.005648
1241,103,0.036359
1242,43,0.015179
1243,57,0.020121
1244,11,0.003883
1245,23,0.008119
1246,36,0.012708
1247,11,0.003883
1248,39,0.013767
1249,9,0.003177
1250,71,0.025063
1251,5,0.001765
1252,13,0.004589
1253,8,0.002824
1254,7,0.002471
1255,12,0.004236
1256,5,0.001765
1257,36,0.012708
1258,3,0.001059
1259,57,0.020121
1260,8,0.002824
1261,6,0.002118
1262,3,0.001059
1263,51,0.018003
1264,81,0.028593
1265,9,0.003177
1266,115,0.040595
1267,52,0.018356
1268,17,0.006001
1269,69,0.024357
1270,21,0.007413
1271,12,0.004236
1272,11,0.003883
1273,128,0.045184
1274,40,0.01412
1275,46,0.016238
1276,3,0.001059
1277,4,0.001412
1278,4,0.001412
1279,27,0.009531
1280,3,0.001059
1281,3,0.001059
1282,4,0.001412
1283,6,0.002118
1284,1,0.000353
1287,16,0.005648
1288,9,0.003177
1289,11,0.003883
1290,23,0.008119
1291,28,0.009884
1293,22,0.007766
1294,13,0.004589
1295,19,0.006707
1296,29,0.010237
1298,10,0.00353
1299,1,0.000353
1301,10,0.00353
1303,49,0.017297
1304,38,0.013414
1305,23,0.008119
1306,36,0.012708
1307,53,0.018709
1308,25,0.008825
1309,24,0.008472
1310,23,0.008119
1312,25,0.008825
1313,34,0.012002
1314,4,0.001412
1315,1,0.000353
1316,142,0.050126
1317,78,0.027534
1318,6,0.002118
1319,7,0.002471
1320,8,0.002824
1321,12,0.004236
1322,7,0.002471
1323,69,0.024357
1324,6,0.002118
1325,57,0.020121
1327,39,0.013767
1328,17,0.006001
1329,21,0.007413
1330,24,0.008472
1331,19,0.006707
1332,3,0.001059
1333,52,0.018356
1334,2,0.000706
1335,5,0.001765
1336,17,0.006001
1337,16,0.005648
1338,24,0.008472
1339,29,0.010237
1340,22,0.007766
1341,29,0.010237
1342,19,0.006707
1343,27,0.009531
1344,3,0.001059
1345,80,0.02824
1347,45,0.015885
1348,27,0.009531
1349,45,0.015885
1350,20,0.00706
1351,14,0.004942
1352,34,0.012002
1353,50,0.01765
1354,7,0.002471
1355,68,0.024004
1356,12,0.004236
1357,1,0.000353
1358,34,0.012002
1359,34,0.012002
1360,20,0.00706
1361,34,0.012002
1362,30,0.01059
1365,7,0.002471
1366,26,0.009178
1367,53,0.018709
1370,7,0.002471
1371,30,0.01059
1372,14,0.004942
1373,34,0.012002
1374,41,0.014473
1375,40,0.01412
1376,2,0.000706
1377,18,0.006354
1378,45,0.015885
1379,148,0.052244
