101,15,0.0052965
102,20,0.007062
103,98,0.0346038
105,104,0.0367224
106,23,0.0081213
107,3,0.0010593
108,16,0.0056496
109,11,0.0038841
110,37,0.0130647
111,56,0.0197736
112,54,0.0190674
113,101,0.0356631
114,27,0.0095337
115,14,0.0049434
116,63,0.0222453
117,3,0.0010593
118,2,0.0007062
201,16,0.0056496
202,27,0.0095337
204,5,0.0017655
205,39,0.0137709
206,43,0.0151833
207,13,0.0045903
208,22,0.0077682
209,80,0.028248
210,93,0.0328383
211,79,0.0278949
212,93,0.0328383
213,144,0.0508464
214,18,0.0063558
215,9,0.0031779
216,7,0.0024717
221,19,0.0067089
222,50,0.017655
223,77,0.0271887
224,84,0.0296604
302,64,0.0225984
303,90,0.031779
304,35,0.0123585
305,57,0.0201267
306,74,0.0261294
307,32,0.0112992
308,110,0.038841
309,62,0.0218922
311,36,0.0127116
312,51,0.0180081
313,42,0.0148302
314,41,0.0144771
315,52,0.0183612
316,18,0.0063558
317,21,0.0074151
318,22,0.0077682
319,50,0.017655
320,85,0.0300135
321,26,0.0091806
322,17,0.0060027
323,15,0.0052965
324,90,0.031779
325,57,0.0201267
326,7,0.0024717
327,4,0.0014124
328,41,0.0144771
329,76,0.0268356
330,72,0.0254232
331,23,0.0081213
332,12,0.0042372
333,62,0.0218922
334,19,0.0067089
335,31,0.0109461
338,10,0.003531
341,13,0.0045903
342,19,0.0067089
343,54,0.0190674
401,9,0.0031779
404,253,0.0893343
405,116,0.0409596
406,31,0.0109461
410,49,0.0173019
411,8,0.0028248
412,165,0.0582615
413,109,0.0384879
414,32,0.0112992
415,16,0.0056496
416,84,0.0296604
417,15,0.0052965
418,125,0.0441375
419,52,0.0183612
420,171,0.0603801
421,44,0.0155364
422,67,0.0236577
501,27,0.0095337
502,75,0.0264825
503,29,0.0102399
504,47,0.0165957
505,121,0.0427251
506,45,0.0158895
507,37,0.0130647
508,43,0.0151833
509,19,0.0067089
510,37,0.0130647
512,7,0.0024717
513,5,0.0017655
515,2,0.0007062
516,55,0.0194205
601,19,0.0067089
602,30,0.010593
