Nali;Nali;0609135007061300;02.05.2016;858;20.00;0.50;10.00
Edurumondi ;Brammaiahgarimula;0619535011072000;03.05.2016;200;4.00;1.00;4.00
SRP Agraharam/Padamatipalem;Anjanapuram;;05.05.2016;258;4.00;1.00;4.00
Kaikaluru;Kaikaluru;0608748001010100;07.05.2016;18483;20.00;45.00;260.00
Kaikaluru;Danagudem;0608748001020100;07.05.2016;533;20.00;1.00;20.00
Narasayapalem;Narasayapalem;0608748006020700;07.05.2016;451;20.00;0.50;10.00
China gollapalem;Yetimondipallepalem;0608850015031500;09.05.2016;677;4.00;2.00;8.00
Komallapudi;Komallapudi ;0608850003010300;19.04.2016;1917;20.00;1.00;20.00
Anamanapudi;Anamanapudi;0608641022012200;27.4.2016;862;10.00;1.00;10.00
Kammanamolu;Kammanamolu;0609135007011100;08.05.2016;1058;20.00;1.00;20.00
Etimoga;Etimoga;0609135010011700;08.05.2016;1644;20.00;1.50;30.00
Ramakrishnapuram ;Basavavanipalem;0609136009041300;09.05.2016;300;10.00;0.50;5.00
Chevuru;Chevuru;060 8646021012800;21.04.2016;653;4.00;2.00;8.00
Singarayapalem;Singarayapalem;060 8646020011000;23.04.2016;733;4.00;2.00;8.00
Pedagonnuru;Pedagonnuru;060 8646021011900;25.04.2016;910;4.00;3.00;12.00
Komarru;Komarru;060 8646011011100;26.04.2016;640;4.00;2.00;8.00
Korraguntapalem;Seetharamapuram;060 8646009030900;28.04.2016;323;4.00;1.00;4.00
Edepalli;Edepalli;060 8646022012000;28.04.2016;323;4.00;1.00;4.00
Kuchikayalapudi;Kuchikayalapudi;0608643001030300;28.04.2016;567;4.00;2.00;8.00
Pasalapudi;Pasalapudi;0608647030012900;12.05.2016;599;4.00;2.00;8.00
Mallayapalem;Mallayapalem;0608542010020900;12.05.2016;3176;4.00;12.00;48.00
Kaikaluru;Gummallapadu;0608748008061100;14.05.2016;1453;20.00;0.50;10.00
Pedapalaparru;Pedapalaparru;0608646016011500;16.05.2016;2498;4.00;5.00;20.00
Ramavaram;Ramavaram;0608748013011500;03.05.2016;1532;20.00;0.50;10.00
Santhoshapuram;Santhoshapuram;0608749010131700;12.05.2016;2003;20.00;0.50;10.00
Kotecherla;Kotecherla;0608749008011100;15.05.2016;1231;20.00;0.50;10.00
Kruthivennu;Etimondipallipalem;0608850015031500;01.04.2014;804;4.00;2.00;8.00
