Peapully;Neruducherla;1318148014011600;13.3.2015;2010;5000;6;30
Peapully;Jaldurgam;1318148010011000;13.3.2015;5440;5000;10;50
Peapully;Peddapaya;1.31814801602210E+15;27.3.2015;162;5000;2;10
Peapully;Seethammathanda;131848019042500;26.3.2015;570;5000;3;15
Dhone;Kamalapuram;1.31844900803160E+15;28.3.2015;2150;500;3;15
Peapully;Vengalampalli;1.31814800801060E+15;07.04.2015;2100;5000;6;30
Peapully;Boincheruvupalle;1.31814801302150E+15;07.04.2015;1500;5000;5;25
Peapully;Kowlapalle;1381814801902260;07.04.2015;750;5000;3;15
Dhone;Tirunampalli;1318149014022500;01.05.2015;408;5000;3;15
Uyyalawada;Puchhakayapalli;1318240013021100;27.02.2015;550;4000;4;16
Kolimigundla;Kanakadripalli;1.31824600902110E+15;01.03.2015;3108;4000;8;32
Dornipadu;Bhgyanagaram;1318241006020700;07.04.2015;522;4000;4;16
Banaganapalli;Fathenagar;1318444001020100;23.05.2015;209;4000;1;4
Banaganapalli;Katikavanikuntla;1318444001010100;23.05.2015;494;4000;2;8
Adoni;Ganekel;1.31762301101090E+15;15.4.2015;2541;5000;8;40
Aspari;Thangaradona;1.31752601101120E+15;10.05.2015;3519;5000;9;45
Aspari;Thurvagal;1.31752601001120E+15;10.05.2015;1052;5000;4;20
Tuggali;Jonnagiri;1.31805001101160E+15;06.03.2015;5869;4000;12;48
Tuggali;Japlathanda;1.31805001209180E+15;10.04.2015;192;4000;1;4
Pattikonda;Pattikonda(Bandageri);1.31805100701110E+15;05.04.2015;2500;5000;6;30
Pattikonda;Pattikonda(Maddigeri);1.31805100701110E+15;05.04.2015;2500;5000;6;30
Pathikonda;Peddahulthi;1.31805100901130E+15;28.04.2015;1917;5000;5;25
Pathikonda;Nalakadoddi;1.31805100101010E+15;28.04.2015;2333;5000;5;25
Devanakonda;K.Venkatapuram;1.31812701504200E+15;05.05.2015;1275;5000;3;15
Maddikera;BASINEPALLI;1.31805200503050E+15;22.05.2015;1062;5000;3;15
Orvakal;Thippayapalli;1318517005010500;15.02.2017;969;5000;5;25
Kodumur;Pylakurthy;1317819004010600;06.03.2017;6530;5000;6;30
Kolimgiundla;B.Uppalur;1.31824601801190E+15;16.02.2017;484;4000;2;8
